body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,frequency_of_traveling_by_air,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,how_long_tv_pc_daily_hour,how_many_new_clothes_monthly,how_long_internet_daily_hour,energy_efficiency,transport_distance_interaction,energy_efficiency_heating,carbonemission
3,0,1,0,1,1,4,0,271,3,1713,2,6,0,24,0,0,1713,0,2167
2,1,3,1,1,2,4,1,71,1,59,0,5,11,46,4,2,118,2,1553
1,1,0,3,3,0,0,1,129,1,3433,2,1,16,9,5,2,0,6,2013
1,0,2,0,0,2,4,2,114,3,59,2,7,24,47,3,0,118,0,3213
3,1,0,0,0,1,4,0,72,2,350,1,7,9,36,16,2,350,0,2005
0,0,1,0,2,2,4,2,188,1,87,3,6,24,26,8,1,174,2,949
3,1,1,2,0,1,4,2,227,1,1655,3,6,14,9,24,0,1655,0,1625
0,1,3,0,2,1,4,1,284,0,1486,1,3,12,44,7,2,1486,4,2457
0,1,3,1,1,1,4,2,194,1,458,0,6,16,11,19,1,458,1,1479
3,0,0,3,1,2,4,1,214,3,42,1,7,20,39,3,0,84,0,2640
3,0,2,3,0,0,0,0,248,0,8338,0,4,13,32,3,1,0,0,3780
3,1,2,0,0,1,4,0,64,1,688,2,3,23,27,2,2,688,0,1303
1,0,2,0,2,0,0,1,263,2,3847,0,1,3,17,21,1,0,2,2516
1,0,3,0,0,2,4,1,254,3,94,0,2,19,11,17,2,188,0,2842
2,1,0,2,0,1,4,1,150,3,1376,0,5,17,0,22,2,1376,0,3810
1,0,0,0,3,1,4,0,245,1,1230,1,5,3,35,3,1,1230,3,2076
0,1,1,2,3,0,3,2,84,1,1960,2,1,18,11,23,0,0,0,1286
2,0,3,3,1,1,4,2,108,0,1486,3,6,8,50,24,1,1486,1,1819
0,1,0,1,0,2,4,0,134,1,9,2,5,9,25,15,1,18,0,1681
0,0,3,1,1,2,4,1,53,1,1,1,7,15,0,14,0,2,0,941
3,0,3,1,1,1,4,2,79,0,173,0,5,11,32,3,2,173,2,1593
3,0,2,3,1,2,4,2,180,3,96,3,5,24,23,16,1,192,1,1848
0,1,3,1,3,1,4,1,116,2,957,0,4,4,17,24,0,957,0,1886
3,1,2,1,0,1,4,1,179,1,1066,2,3,10,18,24,2,1066,0,1491
2,0,3,3,1,0,0,1,102,2,3890,0,1,13,21,15,2,0,2,2148
1,0,2,3,1,0,0,0,143,2,2453,0,7,15,9,8,2,0,2,2261
3,0,1,2,1,2,4,1,209,0,92,0,4,7,47,15,0,184,0,2012
3,0,2,3,3,0,5,2,61,1,6956,3,1,0,15,8,1,0,3,2713
3,1,1,3,2,2,4,2,290,3,19,3,7,2,3,19,2,38,4,2317
0,0,2,3,1,1,4,1,72,3,987,2,7,5,30,23,1,987,1,2395
1,1,0,3,2,1,4,0,299,2,1620,3,7,22,27,1,1,1620,2,2082
2,0,0,0,1,1,4,1,238,0,1085,0,7,4,4,21,2,1085,2,2216
2,0,2,3,1,2,4,0,173,3,83,3,2,23,50,6,2,166,2,2358
1,1,3,3,1,2,4,2,57,3,77,0,7,22,40,3,2,154,2,3531
3,0,0,2,1,0,5,2,211,2,3730,1,1,15,45,9,0,0,0,2401
0,0,1,0,3,1,4,1,219,1,1193,0,5,13,31,2,0,1193,0,1616
1,1,1,3,1,0,1,1,171,0,1707,0,4,15,44,18,2,0,2,2597
0,1,3,3,1,1,4,0,239,1,936,0,3,2,16,24,1,936,1,1261
0,0,2,0,0,1,4,2,108,3,405,3,4,0,14,6,2,405,0,2095
1,1,3,2,3,2,4,1,193,1,85,0,2,16,1,22,2,170,6,1220
1,1,1,2,1,2,4,0,62,0,70,2,6,21,14,15,2,140,2,2171
2,1,3,1,1,2,4,0,143,2,83,3,6,1,18,8,2,166,2,755
2,1,0,2,0,0,2,2,235,3,2187,3,6,4,43,22,1,0,0,3923
0,1,2,1,0,0,5,2,129,0,5473,2,4,21,10,5,0,0,0,3905
2,0,1,0,1,1,4,2,185,2,238,1,4,21,12,15,1,238,1,1190
3,0,3,1,0,1,4,1,67,2,1886,3,5,0,5,24,0,1886,0,1321
0,1,0,1,3,1,4,0,66,3,635,1,1,0,42,16,1,635,3,2426
0,1,0,0,0,2,4,0,219,0,31,1,1,21,47,24,2,62,0,2471
2,1,2,3,2,1,4,0,92,0,1968,0,1,18,4,6,1,1968,2,1517
2,1,3,1,0,1,4,1,173,2,952,0,4,6,28,4,0,952,0,2130
0,0,2,3,0,2,4,1,122,3,97,1,7,24,5,10,0,194,0,2598
1,0,1,1,0,2,4,0,228,3,32,2,6,20,36,10,1,64,0,3256
3,0,2,2,0,0,0,2,62,1,4555,3,2,24,35,19,1,0,0,2067
2,1,1,3,0,2,4,2,212,3,70,3,4,23,36,24,1,140,0,3328
3,1,1,1,3,1,4,1,274,3,406,1,5,13,14,1,1,406,3,2696
0,1,1,2,0,0,1,0,83,2,589,0,7,19,8,0,0,0,0,1822
1,1,0,1,1,1,4,2,219,1,1484,3,3,18,14,10,2,1484,2,1397
2,0,1,0,2,0,0,1,196,1,8809,3,7,10,35,18,1,0,2,3807
1,0,2,3,3,0,5,2,107,1,9316,3,5,21,26,3,2,0,6,4797
1,0,2,3,3,2,4,2,191,1,70,1,2,23,5,6,1,140,3,931
0,0,2,3,0,1,4,2,146,0,630,0,6,0,22,7,0,630,0,2079
2,0,3,3,1,1,4,0,208,1,1319,1,5,18,45,20,1,1319,1,1777
3,1,1,3,0,2,4,2,156,3,91,0,1,20,0,16,0,182,0,2466
0,1,3,0,2,0,2,1,192,0,2891,1,6,14,1,22,2,0,4,2447
3,0,3,2,0,0,1,2,77,0,4538,0,5,13,48,18,2,0,0,2249
0,0,3,3,3,2,4,1,112,0,64,3,4,14,41,5,2,128,6,1804
3,1,0,0,2,2,4,0,238,2,36,2,3,24,16,19,2,72,4,1548
2,1,0,0,1,1,4,2,289,0,647,3,3,8,20,7,1,647,1,2106
1,1,1,3,1,0,3,0,263,3,8242,2,2,16,23,21,1,0,1,5399
2,1,3,3,0,1,4,2,151,1,1274,1,7,16,11,17,1,1274,0,2137
3,0,3,0,0,0,3,0,218,1,1817,3,2,24,49,21,0,0,0,1610
1,0,0,2,3,1,4,2,54,3,631,0,1,24,18,8,2,631,6,2455
2,1,0,0,0,2,4,0,170,3,11,3,4,15,38,19,1,22,0,3279
0,1,1,1,0,2,4,1,126,1,50,1,2,9,23,9,1,100,0,1279
0,0,0,1,1,2,4,0,286,2,5,0,5,20,50,2,0,10,0,1845
0,1,1,1,0,0,5,0,295,2,5762,1,7,9,3,21,2,0,0,3962
2,0,1,2,2,1,4,1,69,3,1481,2,6,18,34,2,0,1481,0,2636
3,1,1,1,3,2,4,2,234,1,25,2,6,24,3,18,0,50,0,1181
3,1,2,0,2,1,4,1,200,1,1792,0,2,1,17,16,1,1792,2,1366
1,0,1,0,0,1,4,2,81,3,1047,2,1,19,10,20,1,1047,0,2658
2,1,1,3,1,0,1,2,135,3,6414,1,7,9,50,16,0,0,0,3526
3,0,3,0,1,0,1,2,81,1,6105,2,4,17,1,4,0,0,0,545
0,0,1,2,3,1,4,2,64,3,423,1,5,1,16,16,1,423,3,2180
2,0,0,2,0,0,2,1,85,1,6044,1,2,3,15,5,1,0,0,2232
1,1,1,3,1,0,0,0,280,1,9193,2,5,8,29,15,0,0,0,4007
3,1,2,3,1,0,0,0,276,3,2016,3,7,0,38,15,1,0,1,2942
3,0,0,2,0,1,4,2,60,1,151,3,1,3,19,5,1,151,0,877
2,0,2,2,0,1,4,2,225,0,838,0,2,16,26,22,0,838,0,2181
0,0,0,2,0,1,4,2,284,2,279,3,5,4,15,7,0,279,0,1561
0,0,2,2,1,2,4,2,231,2,69,1,1,3,29,13,0,138,0,1097
1,0,2,1,1,1,4,2,229,3,1808,0,6,5,41,8,2,1808,2,3235
0,1,3,0,3,2,4,1,163,1,58,1,2,19,48,15,1,116,3,1718
3,1,2,3,3,1,4,0,272,2,1489,1,2,6,5,5,1,1489,3,977
2,0,1,3,1,2,4,0,88,0,97,3,6,18,7,19,2,194,2,1253
3,0,3,2,1,2,4,0,297,3,46,2,4,22,23,24,0,92,0,1862
1,0,1,3,2,0,1,2,214,3,9410,3,3,11,24,22,1,0,2,3104
3,1,1,2,3,2,4,0,106,1,91,1,7,0,27,0,0,182,0,1520
1,0,3,0,0,2,4,1,93,3,65,0,4,23,3,6,0,130,0,2926
2,1,2,3,2,0,3,0,275,2,90,2,4,19,1,21,0,0,0,1408
0,1,0,2,3,2,4,1,265,0,39,3,5,17,46,14,2,78,6,2247
1,0,2,2,2,0,2,2,204,3,5685,1,2,0,4,18,2,0,4,3110
2,1,0,1,1,0,0,2,58,1,3544,2,1,18,36,15,1,0,1,2141
3,1,3,2,0,1,4,0,145,1,1978,2,1,18,33,21,1,1978,0,1391
1,0,1,2,2,1,4,1,143,2,1403,3,3,20,28,14,1,1403,2,1376
0,0,0,3,1,0,1,0,232,1,5437,0,3,0,11,2,0,0,0,925
3,1,3,1,1,2,4,0,84,1,38,1,6,21,40,5,0,76,0,1101
3,0,2,3,0,1,4,2,253,3,850,3,4,21,29,10,2,850,0,2206
0,1,1,1,0,1,4,2,69,1,856,3,7,13,34,17,2,856,0,1394
2,1,2,3,1,1,4,0,89,3,1781,0,4,20,3,18,1,1781,1,3031
1,0,3,2,3,2,4,1,175,3,83,2,5,7,37,3,2,166,6,3022
3,0,3,1,2,1,4,0,209,2,1955,1,4,16,0,5,1,1955,2,1211
2,0,3,2,0,1,4,0,173,1,1477,1,5,11,3,8,1,1477,0,1267
1,1,1,2,1,2,4,1,137,3,4,3,5,0,24,5,1,8,1,2664
3,1,3,3,1,2,4,1,97,1,24,1,5,9,37,24,1,48,1,1590
1,0,2,3,1,1,4,2,249,0,1006,1,7,6,5,3,1,1006,1,1933
1,0,0,2,2,0,5,0,275,1,5647,1,3,1,3,13,2,0,4,3338
2,1,2,2,0,2,4,1,228,2,55,2,6,16,39,13,1,110,0,2366
1,0,0,1,0,2,4,0,50,2,98,3,6,8,2,20,0,196,0,1254
3,1,0,0,3,1,4,1,149,2,880,3,3,16,16,18,1,880,3,1563
3,1,1,0,0,1,4,0,178,3,759,1,4,9,44,20,0,759,0,3257
3,1,3,3,2,2,4,0,273,1,46,0,7,5,46,8,0,92,0,2115
3,1,3,0,2,2,4,1,141,0,44,3,2,9,2,9,2,88,4,1381
1,0,0,3,1,1,4,2,206,0,1425,3,2,22,44,14,2,1425,2,1965
0,1,2,3,3,2,4,0,139,3,1,0,3,17,37,12,0,2,0,2478
3,1,3,1,2,2,4,2,115,2,38,1,3,24,32,7,2,76,4,1289
3,1,3,3,0,2,4,0,181,2,92,3,7,10,5,24,2,184,0,1476
3,1,0,1,3,1,4,1,102,3,1332,3,1,16,40,5,2,1332,6,2731
2,1,3,2,3,0,2,2,226,1,8641,3,2,5,34,7,1,0,3,2928
1,1,3,0,2,2,4,1,213,3,21,2,1,10,40,5,1,42,2,3308
3,1,2,3,1,0,5,0,53,3,2060,3,7,11,32,14,0,0,0,3067
1,1,2,2,2,2,4,0,118,1,99,3,5,19,38,1,2,198,4,1370
2,1,1,3,1,0,5,0,208,2,3899,1,4,17,39,9,0,0,0,3272
3,1,3,3,3,2,4,0,186,3,14,1,2,14,31,8,1,28,3,2351
3,0,2,1,1,2,4,0,189,2,39,2,4,15,34,16,1,78,1,1007
3,1,0,1,2,1,4,0,282,2,1308,3,5,1,31,19,0,1308,0,1942
2,1,2,0,1,0,0,2,183,2,6583,0,1,12,13,21,0,0,0,2912
0,0,0,3,0,1,4,2,298,1,401,1,5,22,13,11,0,401,0,1720
1,1,3,2,2,1,4,0,152,0,1388,2,6,9,11,22,0,1388,0,2232
3,0,0,0,0,0,0,2,203,3,1841,3,2,22,15,7,2,0,0,2599
0,1,3,1,2,1,4,1,119,0,841,1,7,10,13,2,2,841,4,2290
2,0,1,1,3,0,5,1,275,2,9272,0,7,24,45,2,0,0,0,5707
1,0,1,0,1,1,4,2,298,0,1568,2,6,20,2,0,0,1568,0,1749
1,0,2,1,1,2,4,1,67,1,48,3,1,2,0,4,0,96,0,443
1,1,2,3,2,0,5,1,245,0,1325,1,5,19,40,19,1,0,2,3491
0,0,3,0,3,0,5,2,95,2,7545,0,2,11,19,7,2,0,6,3531
2,0,3,2,2,2,4,0,133,0,74,0,7,6,35,12,2,148,4,2575
2,1,3,0,0,0,5,1,55,0,4762,3,6,4,45,17,0,0,0,4882
1,0,1,0,1,1,4,0,127,0,1944,1,2,8,48,11,0,1944,0,1843
0,1,2,2,0,1,4,2,147,3,438,2,1,8,22,5,0,438,0,2268
2,1,3,3,2,2,4,0,178,2,86,1,6,12,7,0,2,172,4,1496
1,0,1,2,0,2,4,0,210,0,11,3,6,14,4,16,0,22,0,1961
3,1,2,1,0,0,0,2,212,1,4028,0,6,20,6,24,1,0,0,2619
0,0,2,3,0,0,2,2,96,2,4071,1,1,3,28,17,0,0,0,1983
2,0,1,3,1,1,4,0,116,0,1507,1,5,6,50,3,2,1507,2,2046
3,0,0,0,2,1,4,2,69,0,301,3,4,20,17,8,1,301,2,1150
1,0,2,1,2,1,4,2,264,0,141,2,2,11,19,5,1,141,2,1559
0,0,2,0,1,2,4,2,58,2,62,3,7,22,27,20,2,124,2,1168
2,1,2,3,3,1,4,1,162,1,1298,2,1,19,28,22,0,1298,0,1619
0,0,1,0,0,0,3,1,207,3,1486,0,4,5,46,2,1,0,0,3522
3,1,2,3,1,2,4,1,250,1,19,2,6,14,10,15,0,38,0,1123
3,1,1,3,1,1,4,1,239,1,734,2,4,0,32,1,2,734,2,1204
0,1,0,1,1,0,5,2,138,1,7266,0,6,6,1,22,2,0,2,4155
1,1,3,0,1,1,4,1,60,0,1454,3,1,22,28,16,0,1454,0,2134
2,1,1,0,3,2,4,1,205,2,17,0,4,2,34,14,2,34,6,2307
1,1,3,0,2,0,0,2,158,1,3997,3,4,12,36,17,2,0,4,2963
0,0,1,3,2,2,4,1,272,2,31,0,5,20,27,24,2,62,4,1699
0,1,0,2,2,0,2,2,222,2,8652,2,4,4,43,6,2,0,4,3395
1,1,3,2,2,1,4,1,144,1,1687,0,6,2,24,22,2,1687,4,2331
1,0,3,0,3,1,4,0,68,1,1884,3,6,13,9,7,0,1884,0,951
3,0,3,3,2,0,0,0,93,1,430,2,4,19,29,20,0,0,0,1287
3,1,1,0,3,1,4,2,266,1,76,3,6,21,31,16,1,76,3,1405
2,0,2,1,1,1,4,1,68,3,1210,3,3,13,31,9,0,1210,0,2388
2,0,3,3,2,0,3,2,161,2,8083,3,1,0,21,0,1,0,2,3223
1,0,0,2,1,1,4,0,180,2,977,2,5,18,30,10,2,977,2,1633
2,1,0,2,2,0,5,1,173,3,4698,0,5,14,37,22,0,0,0,5679
0,0,0,2,2,0,1,0,128,0,5698,1,7,5,44,6,2,0,4,2251
3,0,3,0,3,2,4,1,275,1,73,0,3,9,5,1,1,146,3,751
0,1,2,2,1,2,4,0,221,1,63,2,1,17,7,16,2,126,2,488
3,0,2,0,3,1,4,2,224,2,1997,1,5,16,17,23,2,1997,6,1376
1,1,3,3,3,2,4,0,124,1,35,3,1,19,47,21,1,70,3,1449
2,1,3,2,3,0,0,0,230,1,5920,1,1,23,40,5,0,0,0,3363
3,0,3,0,2,0,5,1,263,3,140,2,7,5,31,14,2,0,4,2438
3,1,2,0,0,0,0,1,263,0,7000,2,5,6,25,0,2,0,0,3712
1,0,3,3,0,1,4,1,260,0,154,0,3,14,1,19,2,154,0,2364
0,0,2,2,1,0,2,0,114,1,5937,1,5,10,32,16,2,0,2,1935
2,1,3,1,1,2,4,0,111,1,34,1,2,3,47,6,0,68,0,1329
1,0,3,2,2,0,3,2,194,2,7097,3,4,7,22,18,0,0,0,3300
0,1,3,2,3,0,5,0,144,3,3532,2,6,24,13,13,0,0,0,3773
3,0,0,2,2,2,4,2,108,0,7,2,1,2,41,24,1,14,2,1644
2,1,2,3,0,0,1,2,180,2,5186,2,3,10,45,12,2,0,0,2161
0,0,1,1,2,1,4,2,276,0,1166,3,2,3,14,18,1,1166,2,1675
3,0,0,0,0,2,4,0,162,0,54,2,5,8,44,21,1,108,0,2184
1,1,3,3,0,2,4,0,235,0,18,3,5,14,47,24,0,36,0,2751
2,0,1,3,2,1,4,1,263,2,931,0,7,16,25,21,1,931,2,2461
3,0,3,3,1,1,4,0,84,2,1946,0,6,16,46,2,0,1946,0,1538
1,0,0,1,1,0,3,0,84,3,9951,1,5,5,28,22,1,0,1,5747
0,1,2,3,1,1,4,2,253,3,397,2,6,7,8,7,1,397,1,2109
1,0,2,2,0,0,1,0,280,2,7999,1,5,24,21,4,2,0,0,1736
2,1,0,3,3,2,4,2,163,3,76,0,5,2,29,21,0,152,0,3446
1,0,1,0,0,0,5,1,281,2,8720,3,6,22,5,4,2,0,0,4779
0,1,2,1,2,2,4,0,72,0,62,0,7,10,12,8,2,124,4,2253
3,1,1,2,2,1,4,1,58,1,1921,3,4,9,41,21,2,1921,4,1535
0,0,2,3,2,0,1,2,222,2,2653,2,1,5,33,13,2,0,4,1025
1,1,0,0,0,1,4,2,221,3,1024,2,3,17,1,21,1,1024,0,3116
0,0,0,1,2,2,4,1,273,0,55,0,5,1,47,15,2,110,4,2494
3,0,3,0,1,2,4,2,235,2,64,1,4,1,32,3,1,128,1,1092
3,1,3,3,1,1,4,2,161,0,1598,3,3,3,2,2,2,1598,2,1091
1,1,0,0,3,0,3,1,135,2,744,1,7,19,45,20,2,0,6,3184
3,1,2,3,2,0,5,0,66,0,2095,2,4,15,41,22,1,0,2,2482
2,0,2,3,3,2,4,1,50,3,62,2,7,9,11,10,2,124,6,2154
1,0,1,1,3,0,1,1,171,2,4325,2,1,10,25,18,2,0,6,1412
2,1,1,3,0,2,4,2,146,0,6,1,2,9,8,5,2,12,0,1927
0,0,1,3,2,1,4,2,292,0,1472,1,1,22,35,1,2,1472,4,1840
3,1,3,2,0,0,3,0,192,2,4191,1,2,3,22,23,2,0,0,2400
0,0,1,3,0,1,4,2,130,1,293,2,7,17,47,10,2,293,0,1763
1,1,2,0,2,2,4,0,297,3,84,3,2,24,14,12,0,168,0,2682
1,0,0,2,3,0,0,0,249,3,804,1,7,22,15,13,0,0,0,3533
1,0,0,1,1,2,4,2,147,2,74,2,5,8,25,21,0,148,0,1422
2,1,2,3,3,1,4,1,256,3,466,1,5,10,31,22,0,466,0,3280
0,0,0,2,3,1,4,1,173,1,466,2,7,10,46,14,1,466,3,1837
3,1,2,1,1,2,4,2,161,1,85,1,6,24,23,16,1,170,1,1425
1,0,0,1,0,1,4,1,223,2,499,0,6,3,36,3,1,499,0,2828
1,1,3,1,2,1,4,1,165,0,453,2,1,15,6,23,2,453,4,1802
0,0,0,2,0,0,5,2,247,1,6653,0,3,16,49,18,1,0,0,4059
1,0,2,2,3,1,4,1,194,0,1028,2,1,2,21,1,1,1028,3,1640
3,0,1,0,2,2,4,0,295,3,76,0,6,14,16,20,0,152,0,2390
0,0,1,1,0,0,0,2,152,0,3789,0,6,8,30,3,2,0,0,2856
3,1,1,0,2,1,4,1,226,2,1556,3,2,4,32,3,2,1556,4,1575
3,1,2,0,2,1,4,1,92,1,931,0,7,4,29,14,2,931,4,2005
1,1,1,1,1,0,3,1,69,0,7388,1,6,18,7,16,2,0,2,4879
2,0,1,1,0,0,3,0,50,2,1225,2,2,5,13,11,1,0,0,1234
0,0,1,1,0,1,4,1,88,1,406,1,7,21,19,22,2,406,0,1558
1,1,1,3,3,1,4,1,282,3,629,3,3,3,12,13,2,629,6,3108
3,1,3,1,0,0,5,2,220,1,2868,3,1,1,10,11,0,0,0,1962
2,1,0,0,3,2,4,0,88,1,94,0,2,15,39,20,1,188,3,1431
1,0,2,3,2,0,5,2,55,2,1083,0,4,20,19,22,2,0,4,1864
1,1,0,0,3,1,4,0,283,2,1078,2,6,24,6,21,1,1078,3,2097
3,0,2,3,0,0,3,1,203,0,4145,1,4,6,27,3,2,0,0,2913
0,1,1,0,3,2,4,1,128,1,46,0,6,12,15,5,0,92,0,1692
0,0,3,1,3,0,0,0,118,3,3634,2,2,21,41,8,1,0,3,2938
2,1,3,3,1,1,4,1,72,2,1367,3,4,14,26,3,1,1367,1,1299
3,1,3,0,1,1,4,2,224,0,685,0,6,5,41,13,0,685,0,2390
2,1,1,1,0,1,4,2,289,3,667,3,3,9,36,17,2,667,0,3131
2,0,1,1,1,2,4,1,261,0,74,2,7,8,39,0,0,148,0,2109
0,1,3,3,1,1,4,0,273,1,1941,3,2,14,2,4,0,1941,0,533
3,0,3,0,2,0,2,1,103,1,4685,3,7,10,27,8,1,0,2,1535
1,1,1,3,3,1,4,0,250,0,767,0,1,7,4,14,0,767,0,2018
3,0,1,3,0,1,4,1,136,1,1692,0,5,18,20,18,0,1692,0,1733
3,1,3,0,2,2,4,0,192,1,94,2,6,12,3,4,2,188,4,771
2,1,1,0,1,1,4,2,280,0,1855,3,1,1,4,13,2,1855,2,1577
3,1,0,3,1,1,4,0,185,2,700,1,1,3,39,6,0,700,0,1181
0,1,0,0,2,2,4,1,218,1,10,1,4,11,48,21,0,20,0,1812
3,1,1,1,3,2,4,0,257,2,98,0,5,24,30,16,0,196,0,2165
1,0,1,1,0,2,4,1,74,3,83,2,6,15,9,14,2,166,0,2653
0,1,2,2,3,1,4,2,258,3,164,1,4,20,36,9,0,164,0,3027
3,0,3,2,0,2,4,1,180,0,62,2,3,8,37,24,1,124,0,2181
0,1,3,3,2,2,4,1,171,0,49,3,6,8,30,13,1,98,2,2023
3,0,2,1,3,1,4,0,211,0,1126,1,1,4,16,17,0,1126,0,1223
2,1,1,0,3,0,3,1,205,1,9179,3,6,0,27,6,1,0,3,4261
3,0,1,0,2,2,4,0,234,3,66,3,3,5,13,2,2,132,4,1676
0,0,1,3,1,2,4,0,264,0,7,2,5,0,34,16,2,14,2,1742
2,0,1,1,1,1,4,1,272,0,756,3,5,1,46,20,1,756,1,2109
3,0,0,0,1,2,4,2,169,3,76,0,4,22,22,7,0,152,0,2178
1,0,1,0,3,1,4,2,57,2,1110,3,7,8,34,3,1,1110,3,1629
1,1,3,2,3,0,0,0,264,0,2165,1,2,19,37,21,1,0,3,3226
0,1,0,0,3,1,4,0,171,0,1632,3,2,1,8,4,1,1632,3,1353
1,0,2,2,1,1,4,1,209,0,1735,3,1,11,10,18,2,1735,2,1572
0,0,2,1,2,1,4,0,175,1,341,2,7,0,19,5,0,341,0,1066
2,0,1,3,1,0,3,0,148,1,3722,2,1,4,35,11,2,0,2,1843
0,0,1,1,2,2,4,0,137,0,15,0,3,3,31,15,2,30,4,1918
2,1,3,3,3,0,1,1,259,0,3913,0,7,3,41,17,2,0,6,3229
1,0,3,1,2,2,4,1,267,2,94,2,6,9,42,5,2,188,4,1850
0,0,3,1,3,0,3,2,77,0,3116,0,4,24,27,19,1,0,3,2787
3,0,3,0,2,1,4,1,199,0,1031,3,6,20,18,19,1,1031,2,1571
3,1,3,3,1,0,1,2,113,3,8782,1,3,0,24,8,1,0,1,2087
3,1,1,2,2,0,3,2,277,3,4384,3,4,14,38,19,0,0,0,4013
0,1,3,1,0,0,2,1,274,1,2943,0,4,4,31,23,0,0,0,2323
2,1,0,0,2,0,2,1,239,0,3616,1,1,22,24,6,0,0,0,2860
1,1,3,0,1,2,4,1,243,3,32,2,6,8,6,7,1,64,1,2531
1,0,2,0,2,2,4,0,90,2,66,2,4,14,4,0,2,132,4,932
2,0,2,1,0,1,4,0,208,1,1040,0,3,20,15,15,0,1040,0,1299
3,1,3,0,1,0,5,2,250,2,213,2,5,19,13,13,0,0,0,1263
3,1,1,1,1,1,4,0,223,0,1739,0,5,13,11,0,0,1739,0,1732
1,0,3,3,0,2,4,0,268,3,70,1,7,0,18,9,1,140,0,3399
2,0,3,0,1,1,4,1,115,3,440,2,1,2,48,9,1,440,1,2129
3,0,2,3,0,0,5,2,52,3,30,3,4,24,27,22,2,0,0,2242
1,1,3,3,0,1,4,1,295,1,1307,3,3,9,19,11,0,1307,0,2009
0,1,1,0,3,1,4,1,248,0,983,1,1,1,16,2,1,983,3,1781
3,1,3,0,0,2,4,2,78,3,58,3,4,17,20,24,2,116,0,2338
1,0,0,2,0,0,2,2,138,0,8374,0,5,3,33,18,0,0,0,4213
0,0,3,1,3,2,4,0,217,3,85,0,7,6,36,1,2,170,6,2495
2,1,3,2,0,0,3,1,52,2,9742,1,7,6,18,19,2,0,0,5041
0,0,1,1,3,2,4,2,118,2,53,0,7,5,28,14,1,106,3,1930
0,0,0,1,3,0,1,0,145,2,7282,2,3,6,17,0,1,0,3,843
3,1,1,2,3,0,2,2,265,2,8005,0,2,24,27,0,2,0,6,2568
3,0,2,3,2,1,4,0,230,3,961,0,5,5,4,14,1,961,2,2065
2,0,0,3,2,1,4,1,101,2,1507,0,7,8,41,4,1,1507,2,2383
0,1,0,2,3,2,4,2,196,3,50,0,5,5,2,7,2,100,6,3044
2,0,0,3,2,2,4,2,159,2,24,3,2,4,33,24,2,48,4,1433
2,0,3,2,0,0,5,0,110,1,9622,3,5,12,20,11,2,0,0,4437
0,0,1,0,2,2,4,2,217,2,98,2,2,11,41,1,1,196,2,1218
2,1,2,2,3,1,4,1,222,1,312,0,6,10,0,3,1,312,3,1992
1,1,0,2,1,0,2,1,158,2,5413,3,3,15,14,12,2,0,2,2430
0,0,0,2,2,2,4,0,235,0,60,1,3,23,12,8,1,120,2,1552
2,1,0,1,2,2,4,2,219,2,34,2,6,23,23,14,0,68,0,2000
1,0,0,0,3,1,4,0,288,1,826,2,7,4,22,14,2,826,6,1618
3,1,0,0,2,0,0,1,85,0,1510,1,2,11,48,4,0,0,0,2431
1,0,2,1,3,2,4,1,144,0,11,3,6,8,3,15,2,22,6,1432
2,0,1,0,0,1,4,1,129,1,801,0,3,17,25,13,1,801,0,1562
0,0,3,3,3,1,4,1,264,2,1717,3,4,7,21,2,0,1717,0,1517
3,0,2,3,2,0,0,1,198,1,5457,1,3,21,30,1,1,0,2,2251
2,1,3,1,0,2,4,0,179,0,42,2,5,16,17,19,0,84,0,2310
0,0,3,1,0,2,4,0,284,1,60,1,2,22,19,5,0,120,0,1171
0,1,0,2,2,2,4,1,141,1,15,1,3,1,12,7,1,30,2,1168
2,1,1,3,3,0,2,1,103,1,1703,3,6,24,18,22,2,0,6,1595
1,0,0,1,0,0,1,0,92,1,1088,0,4,6,12,14,1,0,0,1656
2,0,1,2,2,1,4,0,50,2,1764,2,7,4,14,15,1,1764,2,1349
0,0,1,1,2,0,0,0,136,2,5808,0,7,8,31,17,1,0,2,3015
2,1,1,3,0,0,3,1,176,3,3873,2,5,8,44,17,2,0,0,4784
3,0,2,0,1,1,4,0,70,0,286,1,4,3,40,9,2,286,2,1470
3,1,0,0,1,0,2,1,267,1,8305,2,2,13,48,15,2,0,2,2877
1,0,3,0,2,2,4,0,201,2,67,1,1,10,2,23,0,134,0,1302
2,1,1,0,3,2,4,2,245,0,94,2,3,3,34,24,2,188,6,2349
0,0,1,0,0,2,4,2,261,0,34,0,5,16,50,19,2,68,0,2423
1,0,1,0,2,2,4,2,289,1,82,3,1,14,13,13,2,164,4,924
2,1,1,3,3,2,4,0,59,2,75,3,2,8,39,11,0,150,0,1284
2,0,0,1,3,2,4,0,153,2,72,3,2,22,26,6,2,144,6,1077
0,0,3,2,2,1,4,0,101,3,1759,2,6,17,47,4,2,1759,4,2632
2,1,1,1,3,0,3,1,132,1,8699,0,4,15,47,16,1,0,3,4737
3,1,3,2,3,2,4,2,235,2,93,0,2,1,0,19,1,186,3,1023
1,1,2,0,2,1,4,2,61,2,773,3,2,14,6,22,0,773,0,1437
0,1,1,1,1,2,4,1,182,0,91,1,2,14,47,4,1,182,1,2111
